model_name_or_path,label_mode,train_batch_size,accumulate_grad_batches,max_epochs,lr,frac_warmup_steps,weight_decay,random_seed,val_score1,val_score2,val_score3,val_score4,val_score_mean,val_loss,val_acc,val_f1,current_epoch,global_step
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5790816326530612,0.7374005305039788,0.7916666666666654,0.8363636363636363,0.7361281165468355,0.30362046,0.8561003420752565,0.5784190715181932,4,47
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5867346938775511,0.7360742705570292,0.7916666666666654,0.8371212121212122,0.7378992108056144,0.30069497,0.8611174458380844,0.5885350318471338,4,50
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5943877551020408,0.7440318302387268,0.7954545454545443,0.8409090909090909,0.7436958054261007,0.3010147,0.8627137970353478,0.5768449559918755,5,52
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5918367346938775,0.7453580901856764,0.7992424242424229,0.8401515151515152,0.744147191068373,0.2960023,0.8633979475484607,0.5941845764854614,5,55
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5892857142857143,0.746684350132626,0.7982954545454534,0.8409090909090909,0.7437936524682212,0.30048797,0.8606613454960091,0.5989176187612748,5,57
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5969387755102041,0.7506631299734748,0.7992424242424231,0.8416666666666667,0.7471277490981922,0.2939589,0.8654503990877993,0.5988700564971752,5,60
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5943877551020408,0.7493368700265252,0.7992424242424231,0.8416666666666667,0.746158429009414,0.29447073,0.8684150513112885,0.5932885906040268,6,62
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5918367346938775,0.7546419098143236,0.8011363636363625,0.8416666666666667,0.7473204187028076,0.29087317,0.8681870011402508,0.5925441465009811,6,65
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6020408163265306,0.7519893899204244,0.805871212121211,0.8431818181818181,0.750770809137496,0.29283407,0.8645381984036488,0.5980271270036992,6,67
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6045918367346939,0.753315649867374,0.8020833333333321,0.843939393939394,0.7509825534686985,0.29158983,0.8652223489167616,0.6012345679012346,6,70
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5994897959183674,0.7506631299734748,0.8068181818181809,0.8446969696969697,0.7504170193517482,0.28952444,0.8679589509692133,0.590185676392573,7,72
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.5994897959183674,0.7519893899204244,0.8058712121212112,0.843939393939394,0.7503224479748491,0.29034713,0.8681870011402508,0.5873655913978495,7,75
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6020408163265306,0.7506631299734748,0.8011363636363626,0.8454545454545455,0.7498237138477284,0.28776872,0.8684150513112885,0.6011486917677091,7,77
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6071428571428571,0.753315649867374,0.8020833333333323,0.8446969696969697,0.7518097025101332,0.29083535,0.8649942987457241,0.599877074370006,7,80
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6096938775510204,0.7519893899204244,0.8020833333333323,0.8446969696969697,0.7521158926254367,0.2877795,0.8684150513112885,0.6060225846925973,8,82
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6122448979591837,0.7546419098143236,0.8039772727272716,0.8446969696969697,0.7538902625494371,0.28665945,0.8704675028506271,0.6022063595068138,8,85
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6122448979591837,0.753315649867374,0.8049242424242414,0.843939393939394,0.7536060460475482,0.28663763,0.8700114025085519,0.5984251968503937,8,87
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6096938775510204,0.7546419098143236,0.8068181818181807,0.8431818181818181,0.7535839468413358,0.28625426,0.8709236031927023,0.6010430247718384,8,90
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6096938775510204,0.7572944297082228,0.8068181818181807,0.8454545454545455,0.7548152586329924,0.285723,0.8702394526795895,0.6030729833546735,9,92
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6071428571428571,0.7572944297082228,0.805871212121211,0.8454545454545455,0.753940761106709,0.285937,0.8686431014823262,0.6051800379027162,9,95
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6045918367346939,0.7559681697612732,0.805871212121211,0.8454545454545455,0.7529714410179309,0.2860648,0.8697833523375142,0.6083123425692695,9,97
roberta-large,major,8,32,10,1e-05,0.05,0.0,19,0.6045918367346939,0.7546419098143236,0.805871212121211,0.8446969696969697,0.7524504820917995,0.28611326,0.869327251995439,0.6071653048397234,9,100
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.4362244897959184,0.5981432360742706,0.6770833333333326,0.7386363636363636,0.6125218557099713,0.43569988,0.7990877993158495,0.35108153078202997,0,5
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.5306122448979592,0.7095490716180372,0.7784090909090899,0.8098484848484848,0.7071047230683927,0.38225707,0.8405929304446979,0.5810119386014782,0,10
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.548469387755102,0.6989389920424404,0.7774621212121203,0.8212121212121212,0.711520655555446,0.3225433,0.8437856328392246,0.5031802120141343,0,15
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.576530612244898,0.7374005305039788,0.7888257575757567,0.831060606060606,0.73345437659631,0.32112858,0.8490307867730901,0.5164750957854406,0,21
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6045918367346939,0.7572944297082228,0.8030303030303021,0.8393939393939394,0.7510776272167895,0.28743047,0.8677309007981756,0.5923026744944554,1,26
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.625,0.7625994694960212,0.8096590909090903,0.843939393939394,0.7602994885861263,0.27800775,0.8741163055872292,0.6144964720974984,1,31
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6454081632653061,0.7785145888594165,0.80965909090909,0.8378787878787879,0.7678651577281501,0.29292032,0.8665906499429875,0.5848527349228612,1,36
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6530612244897959,0.7745358090185677,0.8077651515151508,0.8340909090909091,0.7673632735286059,0.30435407,0.8663625997719498,0.5855457227138643,1,42
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6607142857142857,0.7771883289124668,0.8096590909090904,0.8462121212121212,0.773443456686991,0.27116737,0.876624857468643,0.618925831202046,2,47
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6683673469387755,0.7851458885941645,0.8153409090909087,0.85,0.7797135361559622,0.27136645,0.8732041049030786,0.6302367941712204,2,52
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6709183673469388,0.7745358090185677,0.8200757575757571,0.8469696969696969,0.7781249077277401,0.26830488,0.8745724059293044,0.6197368421052633,2,57
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6607142857142857,0.7798408488063661,0.8257575757575754,0.843939393939394,0.7775630260544053,0.26914448,0.8777651083238313,0.62,2,63
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6683673469387755,0.7877984084880637,0.8276515151515148,0.8484848484848485,0.7830755297658006,0.27472144,0.8795895096921322,0.6308557151780138,3,68
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6658163265306123,0.7745358090185677,0.8257575757575751,0.8462121212121212,0.778080458129719,0.29257935,0.8709236031927023,0.619277108433735,3,73
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6454081632653061,0.7771883289124668,0.8267045454545451,0.8424242424242424,0.7729313200141401,0.2770564,0.8759407069555302,0.6194805194805195,3,78
roberta-large,major,8,16,10,5e-05,0.05,0.0,19,0.6428571428571429,0.7851458885941645,0.8200757575757571,0.8431818181818181,0.7728151518022207,0.27275473,0.8816419612314709,0.6316472114137484,3,84
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.24744897959183673,0.3859416445623342,0.4384469696969694,0.5174242424242425,0.3973154590688457,0.5938599,0.768072976054732,0,0,5
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.4362244897959184,0.5795755968169761,0.6590909090909076,0.7242424242424242,0.5997833549865565,0.45070663,0.7908779931584948,0.27618164967562553,0,10
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.4770408163265306,0.6737400530503979,0.7367424242424228,0.7787878787878788,0.6665777931018075,0.41510862,0.8063854047890536,0.34659593280282935,0,15
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5178571428571429,0.6989389920424404,0.7632575757575747,0.7931818181818182,0.693308882209744,0.3620616,0.8410490307867731,0.5502920181700195,0,21
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5204081632653061,0.7055702917771883,0.7698863636363626,0.803030303030303,0.69972378042729,0.3445998,0.8401368301026225,0.5309491059147181,1,26
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5459183673469388,0.7175066312997348,0.771780303030302,0.8053030303030303,0.7101270829950014,0.33158925,0.8472063854047891,0.554812834224599,1,31
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.548469387755102,0.713527851458886,0.7803030303030293,0.8166666666666667,0.714741734045921,0.32722852,0.847890535917902,0.5786924939467313,1,36
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5663265306122449,0.7320954907161804,0.7897727272727265,0.821969696969697,0.7275411113927122,0.31891525,0.8570125427594071,0.5548478414720452,1,42
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5867346938775511,0.7360742705570292,0.7878787878787871,0.8303030303030303,0.7352476956540994,0.30513352,0.8549600912200684,0.5741324921135647,2,47
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5816326530612245,0.7387267904509284,0.7878787878787868,0.8363636363636363,0.736150466938644,0.29974014,0.8588369441277081,0.5819567979669632,2,52
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5790816326530612,0.7427055702917772,0.7935606060606051,0.8401515151515152,0.7388748310392397,0.29470286,0.8645381984036488,0.5961783439490446,2,57
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5816326530612245,0.7427055702917772,0.7954545454545443,0.8424242424242424,0.7405542528079471,0.2904465,0.867502850627138,0.5994993742177722,2,63
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5892857142857143,0.7506631299734748,0.7964015151515141,0.8492424242424242,0.7463981959132818,0.28876364,0.8672748004561004,0.5987654320987654,3,68
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5918367346938775,0.7546419098143236,0.7992424242424231,0.8522727272727273,0.7494984490058378,0.28508857,0.8720638540478906,0.6012820512820513,3,73
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.5994897959183674,0.7586206896551724,0.8039772727272717,0.8484848484848485,0.752643151696415,0.28586042,0.8686431014823262,0.5983554712207463,3,78
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6045918367346939,0.7639257294429708,0.8068181818181809,0.8492424242424242,0.7561445430595674,0.28314376,0.869327251995439,0.5971685971685972,3,84
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6020408163265306,0.7639257294429708,0.806818181818181,0.8515151515151516,0.7560749697757085,0.28272003,0.8713797035347777,0.6095717884130982,4,89
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6275510204081632,0.7679045092838196,0.80965909090909,0.853030303030303,0.764536230907844,0.28043327,0.8722919042189282,0.6080821039127645,4,94
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6147959183673469,0.7705570291777188,0.8153409090909084,0.8484848484848485,0.7622946762802056,0.28216004,0.8695553021664766,0.6047087980173481,4,99
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6147959183673469,0.76657824933687,0.8124999999999992,0.8515151515151516,0.7613473298048419,0.27867377,0.8727480045610034,0.6061751732829238,4,105
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6147959183673469,0.7692307692307693,0.813446969696969,0.8545454545454545,0.7630047779601349,0.27610692,0.8752565564424173,0.6119307248236049,5,110
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6147959183673469,0.7652519893899205,0.8162878787878782,0.853030303030303,0.7623415223938622,0.28221032,0.8704675028506271,0.6145454545454546,5,115
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6198979591836735,0.7771883289124668,0.822916666666666,0.85,0.7675007386907016,0.2747896,0.8763968072976055,0.6138996138996139,5,120
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6147959183673469,0.773209549071618,0.8238636363636357,0.8515151515151516,0.7658460638294381,0.27646962,0.8752565564424173,0.6175173282923756,5,126
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6173469387755102,0.7745358090185677,0.8229166666666661,0.85,0.766199853615186,0.27652204,0.8759407069555302,0.6178861788617885,6,131
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6352040816326531,0.7771883289124668,0.8257575757575751,0.8515151515151516,0.7724162844544616,0.27341345,0.8786773090079818,0.6246819338422391,6,136
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6275510204081632,0.7758620689655172,0.822916666666666,0.8477272727272728,0.7685142571919048,0.27578926,0.8789053591790194,0.6286787726988103,6,141
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6301020408163265,0.7798408488063661,0.8219696969696962,0.8484848484848485,0.7700993587693094,0.27371958,0.8782212086659065,0.625158831003812,6,147
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6326530612244898,0.7785145888594165,0.820075757575757,0.8507575757575757,0.7705002458543098,0.27268317,0.8798175598631699,0.6292278238672623,7,152
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6326530612244898,0.7811671087533156,0.8172348484848477,0.8515151515151516,0.7706425424944512,0.27842206,0.873660205245154,0.6161429451632778,7,157
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6224489795918368,0.7745358090185677,0.8172348484848478,0.8522727272727273,0.7666230910919949,0.2736338,0.8779931584948689,0.6219974715549937,7,162
roberta-large,major,8,16,10,1e-05,0.05,0.0,19,0.6275510204081632,0.7758620689655172,0.8229166666666661,0.8507575757575757,0.7692718329494805,0.27243873,0.8795895096921322,0.6229299363057326,7,168
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.5051020408163265,0.6657824933687002,0.7490530303030294,0.7909090909090909,0.6777116638492867,0.39629403,0.8171037628278222,0.43412033511043413,0,10
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.5637755102040817,0.7108753315649867,0.7670454545454529,0.8196969696969697,0.7153483165028728,0.33877572,0.8410490307867731,0.4931714719271624,0,21
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.5841836734693877,0.7387267904509284,0.7869318181818176,0.8325757575757575,0.7356045099194728,0.3614447,0.8323831242873432,0.5703380588876773,0,31
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.5943877551020408,0.7506631299734748,0.8096590909090903,0.8424242424242424,0.7492835546022121,0.2953147,0.8647662485746864,0.5954983922829582,0,42
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6224489795918368,0.7639257294429708,0.8068181818181812,0.8356060606060606,0.7571997378647622,0.28568202,0.8716077537058152,0.599483204134367,1,52
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6683673469387755,0.7718832891246684,0.8143939393939387,0.8477272727272728,0.7755929620461638,0.2787882,0.8729760547320411,0.6185819070904646,1,63
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6658163265306123,0.7785145888594165,0.8172348484848481,0.8492424242424242,0.7777020470293252,0.27262017,0.8805017103762828,0.6272264631043256,1,73
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.673469387755102,0.7758620689655172,0.8115530303030295,0.8484848484848485,0.7773423338771244,0.27578458,0.8748004561003421,0.6217948717948718,1,84
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6683673469387755,0.7891246684350133,0.8172348484848478,0.8454545454545455,0.7800453523282955,0.2715839,0.8816419612314709,0.6433915211970075,2,94
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6811224489795918,0.7798408488063661,0.826704545454545,0.8446969696969697,0.7830912032343682,0.2795062,0.877309007981756,0.6106870229007633,2,105
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6709183673469388,0.7771883289124668,0.8257575757575755,0.8424242424242424,0.7790721286103058,0.26902276,0.8784492588369441,0.6200256739409499,2,115
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6581632653061225,0.7824933687002652,0.8342803030303027,0.8431818181818181,0.7795296888046271,0.27654624,0.8761687571265678,0.621859296482412,2,126
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6530612244897959,0.7824933687002652,0.8276515151515148,0.8477272727272728,0.7777333452672122,0.30614606,0.873660205245154,0.6260762607626076,3,136
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6428571428571429,0.7745358090185677,0.8276515151515146,0.8492424242424242,0.7735717228174124,0.2863574,0.8770809578107184,0.6189555125725338,3,147
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6530612244897959,0.773209549071618,0.8238636363636362,0.843939393939394,0.773518450966111,0.30095792,0.8750285062713797,0.6182519280205655,3,157
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6811224489795918,0.7811671087533156,0.826704545454545,0.843939393939394,0.7832333742817117,0.29238436,0.8745724059293044,0.6167182662538699,3,168
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6760204081632653,0.7944297082228117,0.8257575757575754,0.8431818181818181,0.7848473775813676,0.31329742,0.8793614595210947,0.622886866059818,4,178
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6607142857142857,0.7785145888594165,0.8077651515151509,0.8386363636363636,0.7714075974313042,0.30777928,0.8761687571265678,0.6129032258064516,4,189
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6428571428571429,0.7824933687002652,0.80965909090909,0.8371212121212122,0.7680327036469277,0.3256036,0.8752565564424173,0.5986111111111112,4,199
roberta-large,major,8,8,10,5e-05,0.05,0.0,19,0.6428571428571429,0.7705570291777188,0.8200757575757571,0.8446969696969697,0.7695467248268972,0.31969768,0.8750285062713797,0.6193146417445483,4,210
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.33418367346938777,0.46949602122015915,0.5397727272727267,0.6113636363636363,0.4887040145814775,0.5416154,0.7678449258836945,0,0,10
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.49489795918367346,0.6710875331564987,0.7452651515151505,0.7742424242424243,0.6713732670244368,0.40653378,0.8157354618015964,0.395,0,21
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5306122448979592,0.7068965517241379,0.7613636363636354,0.8045454545454546,0.7008544718827968,0.3495754,0.839908779931585,0.525,0,31
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5382653061224489,0.6976127320954907,0.766098484848484,0.8151515151515152,0.7042820095544846,0.3295355,0.8483466362599772,0.5310971348707199,0,42
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5535714285714286,0.7281167108753316,0.7840909090909078,0.8227272727272728,0.7221265803162352,0.32044193,0.8529076396807298,0.5837264150943396,1,52
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5790816326530612,0.7347480106100795,0.7964015151515142,0.8356060606060606,0.7364593047551788,0.3083377,0.8549600912200684,0.5912536443148687,1,63
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5943877551020408,0.7320954907161804,0.8049242424242415,0.8454545454545455,0.7442155084242521,0.2905754,0.8649942987457241,0.5871908687381104,1,73
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.5892857142857143,0.7453580901856764,0.8058712121212112,0.8515151515151516,0.7480075420269383,0.2888313,0.8690992018244014,0.5887913571910871,1,84
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.625,0.7506631299734748,0.8068181818181809,0.8583333333333333,0.7602036612812473,0.28561535,0.8677309007981756,0.5860904794058069,2,94
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6403061224489796,0.7546419098143236,0.8087121212121203,0.853030303030303,0.7641726141264316,0.28199503,0.8690992018244014,0.5926892950391645,2,105
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6326530612244898,0.746684350132626,0.8143939393939384,0.8515151515151516,0.7613116255665515,0.27976394,0.8697833523375142,0.5933774834437086,2,115
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6147959183673469,0.7546419098143236,0.8096590909090899,0.8492424242424242,0.7570848358332961,0.28642806,0.8718358038768529,0.5872576177285318,2,126
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6403061224489796,0.7559681697612732,0.8143939393939387,0.8537878787878788,0.7661140275980176,0.28044844,0.8734321550741163,0.5942320590207915,3,136
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6403061224489796,0.753315649867374,0.8276515151515145,0.8553030303030303,0.7691440794427247,0.27421418,0.8741163055872292,0.6133333333333334,3,147
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6428571428571429,0.7639257294429708,0.8257575757575751,0.8545454545454545,0.7717714756507859,0.28144464,0.8709236031927023,0.6069469835466179,3,157
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6479591836734694,0.7639257294429708,0.8267045454545449,0.8568181818181818,0.7738519100972917,0.27491173,0.8745724059293044,0.6169031462060456,3,168
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6530612244897959,0.7692307692307693,0.8248106060606055,0.8507575757575757,0.7744650438846865,0.2764971,0.8750285062713797,0.618900555898703,4,178
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6530612244897959,0.76657824933687,0.8248106060606056,0.8522727272727273,0.7741807017899998,0.27549216,0.8748004561003421,0.6190180236171534,4,189
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6607142857142857,0.7705570291777188,0.8181818181818173,0.8492424242424242,0.7746738893290616,0.27034578,0.8763968072976055,0.6128391793514228,4,199
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6683673469387755,0.7811671087533156,0.8219696969696965,0.8477272727272728,0.779807856347265,0.26775166,0.8789053591790194,0.6226537216828478,4,210
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6530612244897959,0.7785145888594165,0.8267045454545449,0.853030303030303,0.7778276654585151,0.26997563,0.8789053591790194,0.623921085080148,5,220
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6581632653061225,0.7771883289124668,0.8295454545454539,0.8469696969696969,0.7779666864334349,0.27004626,0.8789053591790194,0.6219435736677116,5,231
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6607142857142857,0.7705570291777188,0.8285984848484844,0.8469696969696969,0.7767098741775464,0.2718702,0.8761687571265678,0.6133333333333334,5,241
roberta-large,major,8,8,10,1e-05,0.05,0.0,19,0.6556122448979592,0.7745358090185677,0.8304924242424238,0.843939393939394,0.7761449680245862,0.26794937,0.8777651083238313,0.6130718954248365,5,252
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.5025510204081632,0.6976127320954907,0.7613636363636352,0.8037878787878788,0.691328816913792,0.34822935,0.845381984036488,0.5731414868105515,0,21
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.5637755102040817,0.7082228116710876,0.7831439393939381,0.8212121212121212,0.7190885956203071,0.3526302,0.8385404789053592,0.5114083398898506,0,42
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6301020408163265,0.746684350132626,0.803030303030302,0.8340909090909091,0.7534769007675408,0.30214703,0.8583808437856328,0.5991808074897601,0,63
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.625,0.7519893899204244,0.8115530303030294,0.8386363636363636,0.7567946959649543,0.30062366,0.8627137970353478,0.6043249561659848,0,84
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6683673469387755,0.7572944297082228,0.806818181818181,0.8492424242424242,0.7704305956769009,0.2859623,0.8713797035347777,0.6211401425178147,1,106
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6403061224489796,0.7652519893899205,0.8200757575757568,0.8393939393939394,0.7662569522021491,0.26956034,0.8759407069555302,0.6219435736677116,1,127
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6760204081632653,0.7917771883289124,0.8304924242424238,0.8477272727272728,0.7865043233654685,0.2747393,0.8814139110604333,0.6354102405922271,1,148
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6581632653061225,0.7851458885941645,0.8304924242424238,0.8537878787878788,0.7818973642326474,0.27348495,0.8761687571265678,0.6303405572755418,1,169
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6709183673469388,0.7612732095490716,0.8181818181818182,0.8522727272727273,0.7756615305876391,0.29211998,0.8677309007981756,0.6124171187462327,2,191
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.673469387755102,0.7745358090185677,0.8181818181818177,0.8356060606060606,0.7754482688903869,0.27672443,0.8770809578107184,0.6153846153846153,2,212
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.673469387755102,0.7877984084880637,0.8191287878787876,0.8431818181818181,0.7808946005759428,0.2742451,0.8770809578107184,0.6419605499103407,2,233
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6632653061224489,0.7838196286472149,0.826704545454545,0.8545454545454545,0.7820837336924158,0.29439667,0.8668187001140251,0.6134453781512605,2,254
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6530612244897959,0.7838196286472149,0.823863636363636,0.8386363636363636,0.7748452132842527,0.28213772,0.8802736602052451,0.6382978723404256,3,276
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6454081632653061,0.7705570291777188,0.8257575757575754,0.8446969696969697,0.7716049344743925,0.31341156,0.865678449258837,0.6070991432068543,3,297
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6530612244897959,0.7639257294429708,0.8219696969696962,0.8424242424242424,0.7703452233316763,0.29688525,0.8779931584948689,0.6246134817563389,3,318
roberta-large,major,8,4,10,5e-05,0.05,0.0,19,0.6632653061224489,0.7798408488063661,0.8248106060606054,0.8454545454545455,0.7783428266109915,0.28857866,0.8786773090079818,0.6241400875547217,3,339
roberta-large,major,8,4,10,1e-05,0.05,0.0,19,0.1,0.25,0.33333333333333337,0.44594594594594594,0.2823198198198198,0.53908217,0.8106508875739645,0,0,0
roberta-large,major,8,4,10,1e-05,0.05,0.0,19,0.43112244897959184,0.5636604774535809,0.6477272727272712,0.7151515151515152,0.5894154285779898,0.46707827,0.7826681870011403,0.1911764705882353,0,21
roberta-large,major,8,4,10,1e-05,0.05,0.0,19,0.5204081632653061,0.6909814323607427,0.7604166666666657,0.7977272727272727,0.6923833837549969,0.37695074,0.8328392246294185,0.47283856159143073,0,42
